time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7492338053630,7,203908832,239270343,633815,30739121,1505610,180478,3654827,162316,67618,39063,7492338053630,Thread<12>,4482
7493341233907,7,218196628,253100855,636124,22430625,1198851,146518,3758576,317295,94894,80856,7493341233907,Thread<12>,4482
7494358590975,7,205387494,235929409,683805,22650693,1221362,359661,7318114,381085,58432,27318,7494358590975,Thread<12>,4482
7495361941042,7,210925654,235847932,669731,21277947,1359029,326398,6163464,424488,63418,23602,7495361941042,Thread<12>,4482
7496371834847,7,216274354,237691225,658118,23011454,1219248,226559,5078039,200737,50345,41733,7496371834847,Thread<12>,4482
7497375075200,7,205369830,242576792,521830,20353981,1259783,231563,5286765,203326,50289,28222,7497375075200,Thread<12>,4482
7498388497824,7,106117814,119833619,287419,13217242,653863,103231,1832700,47131,20537,21887,7498388497824,Thread<12>,4482
7220052582312,8,303082503,251997147,1782867,31706966,2022916,318367,5377898,340101,89810,405626,7220052582312,pool-firefox_fi,29999
7221062772246,8,290846922,235690653,1812469,29401538,2101472,164010,2951487,243053,64143,234378,7221062772246,Thread<05>,4475
7222075356421,8,289487227,233530116,1935750,33869447,2256776,176862,3124607,358995,98786,235653,7222075356421,pool-firefox_fi,30000
7223078559912,8,298513902,272866905,2015034,34853904,2089730,153314,2978948,348972,122769,463806,7223078559912,pool-firefox_fi,30005
7224085366809,8,296598913,262534316,1837852,34668842,2072399,447308,8294334,439879,106591,294387,7224085366809,pool-firefox_fi,30001
7225088596012,8,294055129,255970070,1788574,30561407,2043653,439338,8504862,507696,89062,295682,7225088596012,pool-firefox_fi,30004
7226101950488,8,294677309,267814349,1873085,35086972,2058847,184250,2728046,249042,92894,255371,7226101950488,Thread<08>,4478
7227131474738,8,289482644,240971569,1912255,35274729,1947775,164389,3008864,232188,88192,316238,7227131474738,Thread<15>,4485
7228144163356,8,306270295,284435904,2047616,39955233,2063834,540342,10452139,347156,145635,323305,7228144163356,Thread<04>,4474
7229147735430,8,283992908,257531260,2020410,36921590,1914268,440933,8681327,335669,126484,296293,7229147735430,kworker/u32:3,28738
7230154332413,8,299698285,238777609,2202870,34158599,2104382,530329,9872556,356068,107070,253633,7230154332413,Thread<05>,4475
7231189892524,8,299809028,268286166,1793264,34208125,1921667,147930,2744269,359125,106126,236651,7231189892524,ThreadPoolForeg,4520
7232192988154,8,292179750,278756365,1785184,32377983,2073218,161237,2636015,384717,85384,323594,7232192988154,swapper/8,0
7233196877118,8,302958807,283299368,2080201,37005436,1931512,169552,3338281,416308,102002,507360,7233196877118,kworker/u32:2,117
7234200614462,8,306563090,203621927,4652997,38941625,1537927,231685,4889867,734099,182681,885715,7234200614462,Thread<14>,4484
7235210312780,8,279079773,225773436,2600689,34219700,1941793,147066,2982354,222565,79620,91015,7235210312780,Thread<13>,4483
7236224206481,8,295847192,272877068,1995757,42573991,1888237,443240,9287359,332136,157430,271018,7236224206481,Thread<11>,4481
7237227794867,8,272895890,234322609,1759518,35022273,2167749,476082,8745625,329778,97937,193773,7237227794867,code,4768
7238230735128,8,287117958,267287560,1756034,37820317,2035623,388960,8337201,342951,132946,275111,7238230735128,Thread<07>,4477
7239248873181,8,297989877,262428877,2052944,36800144,2103714,146424,3018613,242188,76741,231858,7239248873181,pool-firefox_fi,30002
7240274580868,8,300986192,282738517,1787347,35329916,2075142,130455,2799859,231658,103068,423145,7240274580868,gmain,3399
7241278046422,8,296600630,266283918,1722703,35107564,1943439,129861,2832971,278511,83404,316430,7241278046422,pool-firefox_fi,29997
7242286387963,8,304158183,304464265,1729598,35613220,1969827,140126,3166538,376299,92111,187229,7242286387963,Thread<01>,4471
7243289930422,8,287466402,276051274,1767860,33138621,1783347,283171,6030331,367512,109529,65608,7243289930422,Thread<09>,4479
7244292904236,8,301710206,287308018,2074039,40099952,1869969,136089,3163020,356989,112867,79182,7244292904236,Thread<04>,4474
7245328379349,8,304058502,314404776,1738972,42806172,1735759,275230,5983101,483855,174642,84279,7245328379349,gmain,3399
7246331175565,8,297394278,242071934,1924591,34380311,2127026,298201,6061889,445726,130782,75525,7246331175565,swapper/8,0
7247384450839,8,296988819,281470929,1721079,36679754,1941464,281037,5781723,108848,71600,69957,7247384450839,Thread<07>,4477
7248399820208,8,301374084,246141853,2598492,32765383,1915459,526689,9465944,480891,116041,200798,7248399820208,Thread<00>,4470
7249519569083,8,305405834,279478540,3739907,44168097,1479358,344962,8359682,568021,181164,213059,7249519569083,pool-firefox_fi,30002
7250534943003,8,296149157,274486167,1690637,38334256,1813098,256918,5366894,343052,88870,63023,7250534943003,swapper/8,0
7251538028457,8,299666477,292004004,2030645,39741539,2052173,318999,6152531,347890,78744,69206,7251538028457,firefox,3314
7252540770575,8,300945406,339126884,1551149,39870810,1660958,262508,6066967,372663,89491,179482,7252540770575,swapper/8,0
7253544551450,8,289477815,273053102,1628173,32374708,1837553,262260,5384764,368848,69767,186738,7253544551450,pool-firefox_fi,30002
7254548584946,8,291431225,257226774,2058049,34276255,1912380,273688,5916024,393656,23944,324839,7254548584946,pool-firefox_fi,30004
7255554394237,8,284616987,255856967,1780544,31165849,2045073,474347,8265014,372125,24078,50362,7255554394237,Thread<13>,4483
7256587601929,8,296402883,292888103,1521623,41463383,1864688,383964,8574556,448245,32072,114521,7256587601929,pool-firefox_fi,29998
7257592149752,8,295117324,284170814,1838362,44364771,2244517,325259,5572325,297207,31752,54622,7257592149752,Thread<05>,4475
7258595152057,8,305660384,302329705,1477851,40544412,1869218,342808,7787913,346102,29481,68232,7258595152057,Thread<10>,4480
7259605993027,8,294667232,290111554,1573563,38770519,1994136,411502,8748566,476964,32245,147408,7259605993027,sudo,29958
7260611182776,8,284547731,249049703,1567411,32615359,1778601,515301,11369809,510790,21926,224809,7260611182776,kworker/u32:2,117
7261614078447,8,298660056,278858876,1997399,37245090,1838934,559737,11854605,479590,31293,223413,7261614078447,firefox,3314
7262618376470,8,294229157,255237809,1791618,35641398,1936488,407434,8425825,487157,26396,124006,7262618376470,pool-firefox_fi,27645
7263621584481,8,294895565,257232868,2077593,35670280,2021425,596640,11964200,461731,30907,289590,7263621584481,sudo,29958
7264639278041,8,285408026,248613327,1570538,30011123,2116703,467628,8817378,521672,24716,102018,7264639278041,Thread<06>,4476
7265642500658,8,279675750,224013666,1890358,29289161,1899330,296549,5940079,361827,23574,91593,7265642500658,pool-firefox_fi,29999
7266645585412,8,300966898,277704597,1894312,36528933,2091236,283200,5441532,404127,22644,56251,7266645585412,pool-firefox_fi,29999
7267648816279,8,297516303,262038575,1897900,34922059,1977288,269134,5909727,409950,26068,69310,7267648816279,pool-firefox_fi,29997
7268691596363,8,285231753,259556934,1492720,32148106,2108507,548453,10694999,495493,24255,229047,7268691596363,Thread<08>,4478
7269694716611,8,290712066,241498617,1744095,34371594,2061671,536611,11243791,479623,23497,285732,7269694716611,pool-firefox_fi,27645
7270698681525,8,291985535,267162285,1484757,34889695,1891073,519328,10251700,456572,31143,179747,7270698681525,Thread<11>,4481
7271723672157,8,286110155,254497748,1753841,29760986,1914864,396556,8228542,390972,24528,145217,7271723672157,Thread<11>,4481
7272726830691,8,292003373,258738593,1802712,30425707,2113055,462790,8679485,385774,21236,105357,7272726830691,code,4626
7273732141604,8,291338132,287219011,1678402,36534809,1874251,399540,9215874,363246,28908,179416,7273732141604,pool-firefox_fi,30003
7274735202229,8,292603375,255286493,1726780,34205243,1954550,428179,8164344,484806,25248,131617,7274735202229,gmain,3399
7275754154732,8,301226601,280625917,1831555,40325489,2219556,504451,9402125,454060,26363,124022,7275754154732,Thread<05>,4475
7276757108997,8,297333233,263609677,1687807,32415800,1995409,277909,5927230,382084,22787,74840,7276757108997,Thread<03>,4473
7277760279357,8,289714430,236337657,1906517,32199144,2079502,421628,9258183,372129,23053,76916,7277760279357,pool-firefox_fi,30000
7278772306111,8,295548573,236100619,2322790,32451327,2026169,463347,9902259,406199,23976,202404,7278772306111,pool-firefox_fi,30002
7279775105341,8,290235409,259128500,1864264,33148636,1945558,548980,11629857,382459,27632,244928,7279775105341,Thread<13>,4483
7280792094273,8,297236266,272374353,1574366,34212715,2092690,580947,11060322,481353,24265,114811,7280792094273,pool-firefox_fi,29998
7281797965490,8,290808281,280718980,1506731,38915848,1955293,557504,12122090,449888,32590,143926,7281797965490,pool-firefox_fi,30005
7282802818912,8,290966322,269648939,1789052,35730951,2157516,603443,10998402,502445,19708,210305,7282802818912,code,4595
7283805675290,8,282101441,261268235,1827212,34369033,1838968,529628,12223329,477222,23436,299928,7283805675290,pool-firefox_fi,29997
7284821629118,8,280858459,244870883,1932970,33299698,1824926,416510,9727365,460988,25355,157973,7284821629118,kworker/u32:2,117
7285825027196,8,291673180,249437101,1897970,37550986,1916194,388944,8851191,348031,36635,166132,7285825027196,pool-firefox_fi,29997
7286837800521,8,293448152,262258695,2106314,33671351,1966687,613132,12588601,470963,111952,376300,7286837800521,pool-firefox_fi,30001
7287840727806,8,296206007,246998631,1970930,33054755,2178433,620868,12093358,493286,114696,414003,7287840727806,swapper/8,0
7288843921610,8,286549085,264747210,2018614,43857265,1793339,534948,12967102,503673,189720,526572,7288843921610,fsnotifier,4279
7289847211520,8,278406546,220880978,1713617,31196617,2178471,244863,5554178,317633,93468,66549,7289847211520,pool-firefox_fi,30004
7290850203351,8,292277615,272553248,2096294,41826073,1809744,261645,5859993,344980,180570,76564,7290850203351,gmain,3399
7291853139802,8,283606920,232859060,1932979,36009042,2053450,328667,6058777,331381,113089,67896,7291853139802,kworker/u32:1,27026
7292870436298,8,300536711,305537885,1519633,40161151,1919639,513484,11774667,506554,157261,343575,7292870436298,Thread<03>,4473
7293874060906,8,293492096,267658972,1976996,32913393,1987313,558560,11175921,518362,95110,343637,7293874060906,Thread<02>,4472
7294877387155,8,300022373,278835623,2351568,37466352,1961768,616951,12975616,489570,102909,351659,7294877387155,Thread<11>,4481
7295903958756,8,282236784,241174636,1910511,33722984,1985465,603285,11835805,430773,117708,302605,7295903958756,Thread<06>,4476
7296907133527,8,276089572,233643280,1770049,32015584,1880063,533583,10572225,477387,117508,219590,7296907133527,swapper/8,0
7297909758580,8,286533409,278700843,1527733,32199476,1927262,537768,11304045,497548,98054,284083,7297909758580,pool-firefox_fi,29998
7298915393597,8,291578888,219925507,2048400,31327332,2071590,609513,11632470,474455,100551,360508,7298915393597,pool-firefox_fi,30005
7299937245047,8,287452791,242437120,1797439,29318426,1951408,391344,8033435,387495,23182,143606,7299937245047,Thread<05>,4475
7300941120764,8,287644349,258832534,1710883,32622723,1913239,387951,8783904,335468,24476,164616,7300941120764,swapper/8,0
7301946498568,8,291982600,241127333,2081200,32418150,2067581,559863,10868880,516072,20795,323524,7301946498568,Thread<13>,4483
7302949711149,8,280857488,220274148,1815454,26791877,1857234,583145,11248450,508039,23520,231532,7302949711149,Thread<13>,4483
7303977213980,8,283223681,261073889,1894956,38078311,1844318,404092,8102687,411233,49379,246426,7303977213980,pool-firefox_fi,30005
7304980795054,8,282489478,221837320,1944328,31111078,1982167,568458,11111889,484008,46977,166796,7304980795054,kworker/u32:4,18802
7305985061486,8,283501871,238306173,1731796,31473100,2089995,556023,11050688,477173,47352,175065,7305985061486,Thread<15>,4485
7306988532008,8,283720912,249032414,1752492,34125519,2085968,553160,10617825,501879,65203,252584,7306988532008,pool-firefox_fi,30003
7307991861315,8,273941002,282442120,1689002,36385334,1665981,526145,10385609,417638,85036,346923,7307991861315,Thread<08>,4478
7308996557075,8,295683638,248834236,2242958,34734459,2071296,618033,12000785,554736,69955,282525,7308996557075,Thread<02>,4472
7310039251997,8,277714812,288615124,1536920,43889797,1582428,551966,11218395,407096,109358,363670,7310039251997,WebKitWebProces,27305
7311042389881,8,292469536,269217479,1419615,29595893,2006051,484669,10416705,530553,64192,210760,7311042389881,kworker/u32:3,28738
7312077485357,8,280854989,262453682,1527323,28043393,1825114,396141,8058797,504618,41784,195375,7312077485357,Thread<14>,4484
7313104681902,8,298888105,236755755,1835640,31938643,2371327,502245,8698244,118391,22057,94840,7313104681902,Thread<02>,4472
7314131305891,8,296484680,274674967,1963097,36498067,1993516,570133,11854637,491296,25332,276629,7314131305891,kworker/u32:4,18802
7315134780847,8,299449810,266137688,1814277,33032654,2013062,563326,11582125,121071,24277,304163,7315134780847,ToDesk_Service,1198
7316156757451,8,288112745,268086278,1624525,29436377,1907307,129006,2852283,513291,44233,131983,7316156757451,Thread<12>,4482
7317218624385,8,294835542,255088538,1886358,28544304,2037626,146088,2808948,467205,39521,161017,7317218624385,Thread<08>,4478
7318221893671,8,284120968,249565398,1748326,35040693,2003697,142118,2739429,486888,24879,143689,7318221893671,Thread<00>,4470
7319228217757,8,290764309,233396967,1790029,33414895,2009426,145788,2884604,644651,25847,295185,7319228217757,code,4595
7320231479787,8,287431149,238089027,2120326,36576484,2246551,157446,3255062,538536,50195,251298,7320231479787,pool-firefox_fi,30001
7321254343050,8,299272138,270232075,1829836,33717183,2142837,143983,2788578,369470,43643,108532,7321254343050,pool-firefox_fi,29997
7322275596889,8,279363057,288742381,1500558,41198719,1797189,143976,2583437,422490,61667,163776,7322275596889,code,4768
7323292631258,8,281068936,275699943,2089428,41899584,1775305,138354,2651789,330270,36512,204751,7323292631258,Thread<04>,4474
7324295786516,8,285717990,256115985,2089486,31637833,1913491,141072,2941428,398385,17872,192804,7324295786516,Thread<10>,4480
7325305645586,8,284450370,224387725,1835581,28871832,2106475,145349,2835307,651485,94644,267458,7325305645586,Thread<02>,4472
7326334477036,8,294823424,257994755,2094132,37473900,1933330,143630,2842803,501514,57971,229441,7326334477036,Thread<09>,4479
7327337704802,8,296505346,262676570,2096466,37366193,2020381,149391,3162991,488834,47744,200557,7327337704802,firefox,3314
7328340704958,8,280538613,286465038,1587984,36287799,1767558,120128,2597177,472749,54685,214114,7328340704958,Thread<03>,4473
7329351400745,8,286238649,246127355,1558624,30115595,2080571,132054,2817858,495370,41593,187826,7329351400745,Thread<11>,4481
7330354835114,8,292410233,287207829,1616352,34271347,2068594,128064,2672299,467922,72603,214553,7330354835114,Thread<04>,4474
7331357734082,8,285019370,267142278,1720405,32305567,1882230,126618,2515480,613661,81101,253260,7331357734082,Thread<02>,4472
7332384383917,8,274035801,223034080,1953445,33546432,1967908,141137,2828682,466217,52862,194655,7332384383917,swapper/8,0
7333388037601,8,269813851,239147194,1827554,32669195,1868613,135061,2603612,425300,55563,224091,7333388037601,pool-firefox_fi,29999
7334390770358,8,292585266,240232952,1876045,32561271,1974978,140741,2903121,500315,57198,236874,7334390770358,pool-firefox_fi,30003
7335415394592,8,290874258,272882271,1690830,36808449,1905111,136367,2883532,434770,51114,240902,7335415394592,kworker/u32:3,28738
7336425476290,8,286307817,231537759,1895201,32813296,2016889,442053,8448671,458390,26045,325189,7336425476290,kworker/u32:1,27026
